model,material,numSamples,activation,alpha,hidden_layer_sizes,learning_rate,max_iter,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",constant,1000,0.9640011979634622,0.9640011979634622,0.9640011979634622,0.9640011979634622,0.998465601311411,170.2789261341095,28.405752249545564,0.42676749229431155,0.03088038932733246
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",invscaling,100,0.9653788559448937,0.9653788559448937,0.9653788559448937,0.9653788559448937,0.9987662007360724,136.7316062450409,15.650480383054106,0.4394976615905762,0.04400136931092569
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",invscaling,200,0.9761006289308177,0.9761006289308177,0.9761006289308177,0.9761006289308177,0.9990372363768053,165.70549249649048,27.697724996988917,0.41290931701660155,0.022190868565062322
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",invscaling,300,0.9754716981132076,0.9754716981132076,0.9754716981132076,0.9754716981132076,0.9992425643717613,178.5737946510315,31.383326295572967,0.40750918388366697,0.02795258296180831
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",invscaling,400,0.9781072177298592,0.9781072177298592,0.9781072177298592,0.9781072177298592,0.9990382586610872,153.60562376976014,29.17207621555958,0.39732913970947265,0.014540657858579633
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",invscaling,500,0.9592692422881102,0.9592692422881102,0.9592692422881102,0.9592692422881102,0.9985345033673185,186.26110820770265,51.67871639831016,0.3986088752746582,0.015163345434489233
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",invscaling,600,0.9698712189278226,0.9698712189278226,0.9698712189278226,0.9698712189278226,0.9990355546765171,157.80319900512694,20.15725895408405,0.4283395767211914,0.04167318584092504
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",invscaling,700,0.9760407307577118,0.9760407307577118,0.9760407307577118,0.9760407307577118,0.9990607839243955,180.44595928192138,31.89733959484985,0.4058096885681152,0.0407249436725148
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",invscaling,800,0.9715483677747828,0.9715483677747828,0.9715483677747828,0.9715483677747828,0.9989507486863705,165.2154592037201,44.039046832725305,0.428142786026001,0.03532023848593936
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",invscaling,900,0.9734950584007187,0.9734950584007187,0.9734950584007187,0.9734950584007187,0.9989333502855947,140.87431416511535,16.68329483002644,0.4437978267669678,0.046299760097343455
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",invscaling,1000,0.9766097634022162,0.9766097634022162,0.9766097634022162,0.9766097634022162,0.999227454870458,173.43963742256165,24.123366699689715,0.40465259552001953,0.01934246037814009
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",adaptive,100,0.9533992213237497,0.9533992213237497,0.9533992213237497,0.9533992213237497,0.9980301106205107,147.47121319770812,6.528082123256634,0.4140328884124756,0.032956468684412835
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",adaptive,200,0.9778975741239891,0.9778975741239891,0.9778975741239891,0.9778975741239891,0.9993031937120417,189.0006591320038,17.157533087991247,0.40947532653808594,0.031461626015075975
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",adaptive,300,0.9763701707097934,0.9763701707097934,0.9763701707097934,0.9763701707097934,0.999183119457874,193.08833060264587,10.716411333296566,0.4059752941131592,0.01710244412709787
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",adaptive,400,0.9600179694519317,0.9600179694519317,0.9600179694519317,0.9600179694519317,0.99848531608416,151.40561141967774,26.796694178430908,0.3906500816345215,0.011018197328277926
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",adaptive,500,0.9678346810422281,0.9678346810422281,0.9678346810422281,0.9678346810422281,0.9988017412968091,196.56925888061522,33.08848878069596,0.4390115737915039,0.052003145656984356
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",adaptive,600,0.9686433063791554,0.9686433063791554,0.9686433063791554,0.9686433063791554,0.9990236407208503,183.4222339630127,24.403215273822845,0.41994671821594237,0.04266038387634231
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",adaptive,700,0.9749026654687032,0.9749026654687032,0.9749026654687032,0.9749026654687032,0.9990415097942688,160.24467239379882,39.64388840514037,0.39537844657897947,0.013279077069961195
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",adaptive,800,0.9552560646900268,0.9552560646900268,0.9552560646900268,0.9552560646900268,0.998270914940315,144.14373903274537,16.42198321711045,0.40848445892333984,0.02022365136131577
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",adaptive,900,0.9759209344115005,0.9759209344115005,0.9759209344115005,0.9759209344115005,0.9992496960990591,168.47601437568665,14.98155277014021,0.42740650177001954,0.043172108545641075
NeuralNetwork,iron,240,relu,0.001,"(100, 100, 100)",adaptive,1000,0.9760706798442648,0.9760706798442648,0.9760706798442648,0.9760706798442648,0.9992188389127005,196.5056478023529,60.992913260279714,0.4209946632385254,0.03817495319540171
NeuralNetwork,iron,240,relu,0.01,"(100,)",constant,100,0.9166816412099431,0.9166816412099431,0.9166816412099431,0.9166816412099431,0.9896131365752782,77.1980107307434,1.458505602133629,0.3257001399993896,0.018808261599463687
NeuralNetwork,iron,240,relu,0.01,"(100,)",constant,200,0.9444743935309973,0.9444743935309973,0.9444743935309973,0.9444743935309973,0.9953553912534018,157.8102114200592,3.0339027403395598,0.34818172454833984,0.01929941437300701
NeuralNetwork,iron,240,relu,0.01,"(100,)",constant,300,0.9493261455525606,0.9493261455525606,0.9493261455525606,0.9493261455525606,0.9964519465547136,216.73663716316224,9.17406837389619,0.3313722610473633,0.03892971996910637
NeuralNetwork,iron,240,relu,0.01,"(100,)",constant,400,0.9445642407906559,0.9445642407906559,0.9445642407906559,0.9445642407906559,0.995357546329435,185.14264497756957,27.31356041756834,0.3086334228515625,0.014225977158227359
NeuralNetwork,iron,240,relu,0.01,"(100,)",constant,500,0.9516921233902366,0.9516921233902366,0.9516921233902366,0.9516921233902366,0.9962894355997332,197.71270594596862,20.30607864814197,0.30919499397277833,0.006181218661046272
NeuralNetwork,iron,240,relu,0.01,"(100,)",constant,600,0.9528900868523511,0.9528900868523511,0.9528900868523511,0.9528900868523511,0.9965611392577355,217.41522693634033,36.5221499359463,0.31049208641052245,0.009231446861680342
NeuralNetwork,iron,240,relu,0.01,"(100,)",constant,700,0.9555855046421085,0.9555855046421085,0.9555855046421085,0.9555855046421085,0.996943737047032,248.6845995426178,34.65707186058163,0.32999496459960936,0.030562331549558563
NeuralNetwork,iron,240,relu,0.01,"(100,)",constant,800,0.9537885594489367,0.9537885594489367,0.9537885594489367,0.9537885594489367,0.9964925868152678,202.687414932251,17.10604124629601,0.30195631980896,0.009559580008796285
NeuralNetwork,iron,240,relu,0.01,"(100,)",constant,900,0.9480383348307877,0.9480383348307877,0.9480383348307877,0.9480383348307877,0.996977693838827,208.96951766014098,36.159041548174805,0.3139922618865967,0.0170689799472822
NeuralNetwork,iron,240,relu,0.01,"(100,)",constant,1000,0.9625037436358191,0.9625037436358191,0.9625037436358191,0.9625037436358191,0.9975646716755879,240.3384738445282,16.668305858621867,0.31508736610412597,0.0316359875554705
NeuralNetwork,iron,240,relu,0.01,"(100,)",invscaling,100,0.9208445642407905,0.9208445642407905,0.9208445642407905,0.9208445642407905,0.9895397450297887,79.24153900146484,1.4864983702124979,0.3624278545379639,0.04569799040086349
NeuralNetwork,iron,240,relu,0.01,"(100,)",invscaling,200,0.9418089248277928,0.9418089248277928,0.9418089248277928,0.9418089248277928,0.9940697439447155,154.28547611236573,6.037891260364228,0.32447028160095215,0.02180280169238232
NeuralNetwork,iron,240,relu,0.01,"(100,)",invscaling,300,0.9493560946391135,0.9493560946391135,0.9493560946391135,0.9493560946391135,0.9963523653036359,211.28899574279785,39.85331639574433,0.32501397132873533,0.01689599273001008
NeuralNetwork,iron,240,relu,0.01,"(100,)",invscaling,400,0.9488769092542677,0.9488769092542677,0.9488769092542677,0.9488769092542677,0.9956918350330671,208.5348162651062,21.641659769508713,0.3086080074310303,0.010410896591459147
NeuralNetwork,iron,240,relu,0.01,"(100,)",invscaling,500,0.9527403414195866,0.9527403414195866,0.9527403414195866,0.9527403414195866,0.9962585512023878,208.38681626319885,18.659943006632204,0.3283535003662109,0.03991156074533207
NeuralNetwork,iron,240,relu,0.01,"(100,)",invscaling,600,0.9545073375262054,0.9545073375262054,0.9545073375262054,0.9545073375262054,0.9965894879119965,218.14203453063965,36.053272763308094,0.32426252365112307,0.033690421999281635
NeuralNetwork,iron,240,relu,0.01,"(100,)",invscaling,700,0.9522312069481881,0.9522312069481881,0.9522312069481881,0.9522312069481881,0.9963746292498084,223.73522839546203,44.00072551944776,0.3460259914398193,0.02822149242686515
NeuralNetwork,iron,240,relu,0.01,"(100,)",invscaling,800,0.9582210242587601,0.9582210242587601,0.9582210242587601,0.9582210242587601,0.9975736653434296,244.2977505207062,37.92433135434099,0.32326083183288573,0.03268481118729901
NeuralNetwork,iron,240,relu,0.01,"(100,)",invscaling,900,0.9467804731955676,0.9467804731955676,0.9467804731955676,0.9467804731955676,0.9966278745663176,235.23364963531495,42.35307771825684,0.30679707527160643,0.008796657069169147
NeuralNetwork,iron,240,relu,0.01,"(100,)",invscaling,1000,0.9527103923330339,0.9527103923330339,0.9527103923330339,0.9527103923330339,0.9958811900840147,200.2799343585968,36.712247853064916,0.30730671882629396,0.008695140046279458
NeuralNetwork,iron,240,relu,0.01,"(100,)",adaptive,100,0.9186582809224317,0.9186582809224317,0.9186582809224317,0.9186582809224317,0.9901565275970038,79.74867453575135,1.9228675548900354,0.34166855812072755,0.0156299183716298
NeuralNetwork,iron,240,relu,0.01,"(100,)",adaptive,200,0.9523809523809526,0.9523809523809526,0.9523809523809526,0.9523809523809526,0.9954636195279102,158.74296593666077,3.4508739569603373,0.34370622634887693,0.055744879014437164
NeuralNetwork,iron,240,relu,0.01,"(100,)",adaptive,300,0.9514824797843666,0.9514824797843666,0.9514824797843666,0.9514824797843666,0.9970982495577246,214.3669559955597,27.0980990112368,0.3189705371856689,0.012545674471792534
NeuralNetwork,iron,240,relu,0.01,"(100,)",adaptive,400,0.9517819706498951,0.9517819706498951,0.9517819706498951,0.9517819706498951,0.9965372801597197,213.57110500335693,30.34219729169411,0.33361010551452636,0.030532604125685973
NeuralNetwork,iron,240,relu,0.01,"(100,)",adaptive,500,0.9461215932914046,0.9461215932914046,0.9461215932914046,0.9461215932914046,0.9961086970961051,214.94708318710326,26.609412669846982,0.34310460090637207,0.04149541202925225
NeuralNetwork,iron,240,relu,0.01,"(100,)",adaptive,600,0.9615453728661276,0.9615453728661276,0.9615453728661276,0.9615453728661276,0.9975849297618324,215.4050920009613,31.294586501344753,0.31151580810546875,0.021797540062713772
NeuralNetwork,iron,240,relu,0.01,"(100,)",adaptive,700,0.9525306978137167,0.9525306978137167,0.9525306978137167,0.9525306978137167,0.9968975474468167,230.07007780075074,56.19266068506987,0.32474989891052247,0.032483571314981516
NeuralNetwork,iron,240,relu,0.01,"(100,)",adaptive,800,0.9576220425277029,0.9576220425277029,0.9576220425277029,0.9576220425277029,0.9970953927017001,200.93624629974366,19.16706943832479,0.3272071838378906,0.04156708147452655
NeuralNetwork,iron,240,relu,0.01,"(100,)",adaptive,900,0.9570829589697516,0.9570829589697516,0.9570829589697516,0.9570829589697516,0.9963931236060223,214.98051037788392,37.99738635374388,0.31600232124328614,0.018614909178223817
NeuralNetwork,iron,240,relu,0.01,"(100,)",adaptive,1000,0.9486073674752922,0.9486073674752922,0.9486073674752922,0.9486073674752922,0.996873583062099,225.5174973487854,44.944663734913824,0.30702810287475585,0.019051109362914865
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",constant,100,0.9592392932015574,0.9592392932015574,0.9592392932015574,0.9592392932015574,0.9978065779621419,115.7887146949768,3.478940732224005,0.39140849113464354,0.015110000920119784
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",constant,200,0.97005091344714,0.97005091344714,0.97005091344714,0.97005091344714,0.9988680506882794,188.7069462776184,31.484083552054837,0.3575080394744873,0.018046046286557614
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",constant,300,0.9714285714285713,0.9714285714285713,0.9714285714285713,0.9714285714285713,0.9985467010835135,141.1923189163208,5.8892960907689655,0.35378284454345704,0.008066306404915936
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",constant,400,0.9678047319556754,0.9678047319556754,0.9678047319556754,0.9678047319556754,0.9987992227501099,175.81469860076905,10.606834933558016,0.36263279914855956,0.030067603966237734
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",constant,500,0.9717280622941,0.9717280622941,0.9717280622941,0.9717280622941,0.9987188015240098,180.79122228622435,27.4125069581507,0.36339530944824217,0.017212612350434895
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",constant,600,0.9755615453728661,0.9755615453728661,0.9755615453728661,0.9755615453728661,0.9990371516418305,178.16859393119813,32.63906374441127,0.3831953048706055,0.033758426467808036
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",constant,700,0.9613956274333633,0.9613956274333633,0.9613956274333633,0.9613956274333633,0.9984026910087038,165.2640962600708,30.908214661904776,0.38773679733276367,0.01359178039035212
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",constant,800,0.9697813716681642,0.9697813716681642,0.9697813716681642,0.9697813716681642,0.9986068734212621,146.73536801338196,13.901360392546245,0.3842874526977539,0.04145937878138096
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",constant,900,0.9616052710392333,0.9616052710392333,0.9616052710392333,0.9616052710392333,0.9986283703235689,166.3497266292572,34.33779052757765,0.35213847160339357,0.017635679318161884
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",constant,1000,0.9595387840670858,0.9595387840670858,0.9595387840670858,0.9595387840670858,0.9988068712329087,170.6246422290802,31.85262019513061,0.3515772342681885,0.017170503205878377
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",invscaling,100,0.9615753219526806,0.9615753219526806,0.9615753219526806,0.9615753219526806,0.997849444979288,116.4629674911499,3.2435006713336096,0.3817442417144775,0.03366814026551998
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",invscaling,200,0.9604372566636717,0.9604372566636717,0.9604372566636717,0.9604372566636717,0.9986749454231163,168.69423303604125,31.388721170505438,0.3577427387237549,0.013913225682440687
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",invscaling,300,0.9696915244085055,0.9696915244085055,0.9696915244085055,0.9696915244085055,0.9987159371839702,190.2459511756897,44.293531927682935,0.3505582332611084,0.012848752177358369
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",invscaling,400,0.9743336328241987,0.9743336328241987,0.9743336328241987,0.9743336328241987,0.9989817723430325,169.25184092521667,14.345409991328987,0.35645575523376466,0.013891500255839859
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",invscaling,500,0.9593590895477687,0.9593590895477687,0.9593590895477687,0.9593590895477687,0.9982075494269104,151.58433704376222,16.24674503564925,0.37265715599060056,0.03161348807626552
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",invscaling,600,0.9717879604672056,0.9717879604672056,0.9717879604672056,0.9717879604672056,0.9989212537138746,193.02341742515563,26.21710935420951,0.39479217529296873,0.05689743900277875
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",invscaling,700,0.9749625636418088,0.9749625636418088,0.9749625636418088,0.9749625636418088,0.9988735892895377,176.2776346206665,23.93813409016356,0.3761232852935791,0.020821974214193597
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",invscaling,800,0.9671159029649594,0.9671159029649594,0.9671159029649594,0.9671159029649594,0.9985881394888647,151.32700147628785,18.478519364460492,0.36116652488708495,0.0185937740960826
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",invscaling,900,0.9718179095537586,0.9718179095537586,0.9718179095537586,0.9718179095537586,0.9989125128887968,202.25430793762206,39.25943781297529,0.370465612411499,0.021471007118170512
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",invscaling,1000,0.9692722371967655,0.9692722371967655,0.9692722371967655,0.9692722371967655,0.9984861467283931,159.18061385154724,20.18074916935727,0.3516510486602783,0.016349535633748483
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",adaptive,100,0.9575321952680442,0.9575321952680442,0.9575321952680442,0.9575321952680442,0.997677071137905,116.21033029556274,2.6991663359500695,0.36897921562194824,0.018804123147347356
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",adaptive,200,0.9675351901766996,0.9675351901766996,0.9675351901766996,0.9675351901766996,0.9985618985676507,171.49943737983705,18.251520762535414,0.3710582733154297,0.02503051714573334
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",adaptive,300,0.9662174303683738,0.9662174303683738,0.9662174303683738,0.9662174303683738,0.9986419512297646,156.6805272102356,11.117426580473989,0.3694180965423584,0.026023047787658123
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",adaptive,400,0.9687930518119197,0.9687930518119197,0.9687930518119197,0.9687930518119197,0.9988519915948759,189.1039035320282,28.532170246084057,0.35543394088745117,0.018673637707083218
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",adaptive,500,0.965738244983528,0.965738244983528,0.965738244983528,0.965738244983528,0.99865281508152,184.3133484840393,26.455751077252177,0.3813145160675049,0.03649696663524877
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",adaptive,600,0.9583707696915245,0.9583707696915245,0.9583707696915245,0.9583707696915245,0.9983710693903938,150.86242127418518,14.462040515340085,0.3610487461090088,0.027461226267194248
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",adaptive,700,0.9688828990715784,0.9688828990715784,0.9688828990715784,0.9688828990715784,0.9985299380308605,162.36912293434142,30.023968299562107,0.3809908390045166,0.03134591637045185
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",adaptive,800,0.9733153638814016,0.9733153638814016,0.9733153638814016,0.9733153638814016,0.9988936068351377,176.31275553703307,22.830826566414803,0.36438779830932616,0.03282823546103174
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",adaptive,900,0.9731955675351902,0.9731955675351902,0.9731955675351902,0.9731955675351902,0.9986903972389175,175.23987045288087,36.45006146540474,0.35792994499206543,0.033421979794288174
NeuralNetwork,iron,240,relu,0.01,"(100, 100)",adaptive,1000,0.9750224618149147,0.9750224618149147,0.9750224618149147,0.9750224618149147,0.9990034669490717,193.2737277507782,27.27810882293228,0.37114462852478025,0.04145967482791765
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",constant,100,0.9685534591194969,0.9685534591194969,0.9685534591194969,0.9685534591194969,0.9987916854524548,133.6525860786438,23.666277001351094,0.39274039268493655,0.012081348051745516
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",constant,200,0.9649595687331537,0.9649595687331537,0.9649595687331537,0.9649595687331537,0.998603974181427,155.05283026695253,31.333463470314936,0.39375696182250974,0.003690719852767857
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",constant,300,0.9773884396525906,0.9773884396525906,0.9773884396525906,0.9773884396525906,0.9992004252924355,167.16674728393554,23.27959526403679,0.4346607208251953,0.0545227313786348
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",constant,400,0.9649895178197063,0.9649895178197063,0.9649895178197063,0.9649895178197063,0.9985336985508312,141.2342402935028,23.028963268103443,0.40647330284118655,0.01858324644642441
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",constant,500,0.9416292303084756,0.9416292303084756,0.9416292303084756,0.9416292303084756,0.9954595694487451,156.14553766250611,32.38192000855845,0.4082385540008545,0.021869730859665086
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",constant,600,0.9735849056603774,0.9735849056603774,0.9735849056603774,0.9735849056603774,0.9990390373987218,175.04492883682252,35.07635288662122,0.3948848247528076,0.007244960566188808
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",constant,700,0.9707397424378558,0.9707397424378558,0.9707397424378558,0.9707397424378558,0.998904550693862,150.13903155326844,29.951973490830312,0.40460667610168455,0.006833291821703541
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",constant,800,0.9550464210841569,0.9550464210841569,0.9550464210841569,0.9550464210841569,0.9979175773608882,159.16085333824157,33.90134538755194,0.3943648815155029,0.011731306495682697
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",constant,900,0.9692722371967655,0.9692722371967655,0.9692722371967655,0.9692722371967655,0.998996127088383,165.78207159042358,16.75060631563021,0.41501193046569823,0.022421195655164025
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",constant,1000,0.9687032045522612,0.9687032045522612,0.9687032045522612,0.9687032045522612,0.9988403263906998,166.65010867118835,26.45896198829735,0.41941032409667967,0.026284213222676128
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",invscaling,100,0.9753219526804433,0.9753219526804433,0.9753219526804433,0.9753219526804433,0.9990156128453018,148.93454008102418,3.6058590102041683,0.4558072566986084,0.056338370430785455
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",invscaling,200,0.9698412698412697,0.9698412698412697,0.9698412698412697,0.9698412698412697,0.9988632832576136,154.8847758769989,30.789875873067544,0.4071502685546875,0.020137305390229916
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",invscaling,300,0.9808924827792753,0.9808924827792753,0.9808924827792753,0.9808924827792753,0.9993997867749158,192.3016486644745,35.480167608739826,0.4120292663574219,0.021861491524184217
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",invscaling,400,0.9769392033542976,0.9769392033542976,0.9769392033542976,0.9769392033542976,0.9990948927063851,161.61526498794555,37.843736918745336,0.4024470329284668,0.04121499403136042
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",invscaling,500,0.968942797244684,0.968942797244684,0.968942797244684,0.968942797244684,0.9988782618022725,199.12695827484131,41.42379202448383,0.40803871154785154,0.040474749567212025
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",invscaling,600,0.9749026654687032,0.9749026654687032,0.9749026654687032,0.9749026654687032,0.9991644595469822,194.56988635063172,59.68922857025503,0.4088128089904785,0.025199655493722405
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",invscaling,700,0.9594489368074273,0.9594489368074273,0.9594489368074273,0.9594489368074273,0.9982795306275614,157.307284784317,18.01825094781185,0.4153536319732666,0.02306863058632814
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",invscaling,800,0.9675950883498053,0.9675950883498053,0.9675950883498053,0.9675950883498053,0.9990921498126395,163.99991149902343,25.713774656300856,0.4137704849243164,0.022151972975920156
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",invscaling,900,0.9711590296495956,0.9711590296495956,0.9711590296495956,0.9711590296495956,0.9987320312088738,173.65027756690978,36.60675861396795,0.4268226146697998,0.026756645921241617
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",invscaling,1000,0.9630128781072177,0.9630128781072177,0.9630128781072177,0.9630128781072177,0.9989686057060718,184.93851833343507,36.74816472814091,0.3915358543395996,0.006367750914488528
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",adaptive,100,0.9777178796046722,0.9777178796046722,0.9777178796046722,0.9777178796046722,0.999165387347334,140.64512300491333,10.498083504820862,0.4326831817626953,0.024485226567858197
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",adaptive,200,0.9633722671458521,0.9633722671458521,0.9633722671458521,0.9633722671458521,0.9987118134533256,172.71497149467467,37.07481662550356,0.4212778091430664,0.036003581402672034
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",adaptive,300,0.9636717580113807,0.9636717580113807,0.9636717580113807,0.9636717580113807,0.9983416764350338,142.02078499794007,31.164439957038645,0.41350536346435546,0.033841485698317735
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",adaptive,400,0.9735849056603774,0.9735849056603774,0.9735849056603774,0.9735849056603774,0.9991342846166484,155.50112676620483,13.504239744093256,0.4227306842803955,0.02098893972312738
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",adaptive,500,0.9714285714285715,0.9714285714285715,0.9714285714285715,0.9714285714285715,0.9988222778806544,170.9289629459381,6.686193966442619,0.42830605506896974,0.022028300166175022
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",adaptive,600,0.9698712189278229,0.9698712189278229,0.9698712189278229,0.9698712189278229,0.9987679072306364,145.24557123184204,44.96949913600395,0.4411811828613281,0.03078307657362865
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",adaptive,700,0.9584905660377359,0.9584905660377359,0.9584905660377359,0.9584905660377359,0.9984460974094859,152.84260654449463,26.199372533081345,0.40188112258911135,0.024326179950687005
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",adaptive,800,0.9726265348906858,0.9726265348906858,0.9726265348906858,0.9726265348906858,0.999049800480756,169.12807102203368,29.716705095928184,0.4418760299682617,0.06537956049800767
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",adaptive,900,0.9784067085953879,0.9784067085953879,0.9784067085953879,0.9784067085953879,0.9990881775697955,154.264186668396,34.52171443442949,0.39570002555847167,0.01149108609964888
NeuralNetwork,iron,240,relu,0.01,"(100, 100, 100)",adaptive,1000,0.9716382150344414,0.9716382150344414,0.9716382150344414,0.9716382150344414,0.9991636370341533,181.49780712127685,32.711281831072945,0.4385366916656494,0.02648790430845348
NeuralNetwork,iron,240,relu,0.1,"(100,)",constant,100,0.8943396226415095,0.8943396226415095,0.8943396226415095,0.8943396226415095,0.9850932252404055,77.6421603679657,1.7012419440815407,0.3188464164733887,0.015473977370291261
NeuralNetwork,iron,240,relu,0.1,"(100,)",constant,200,0.9079664570230607,0.9079664570230607,0.9079664570230607,0.9079664570230607,0.9881434376479923,143.98183574676514,16.262174534315438,0.3255962371826172,0.020398865243944964
NeuralNetwork,iron,240,relu,0.1,"(100,)",constant,300,0.9036238394728962,0.9036238394728962,0.9036238394728962,0.9036238394728962,0.9865328984374804,113.03783783912658,17.480402296064455,0.3283181667327881,0.015478146330628275
NeuralNetwork,iron,240,relu,0.1,"(100,)",constant,400,0.9050314465408805,0.9050314465408805,0.9050314465408805,0.9050314465408805,0.9872877040349655,118.1045747756958,20.644097919822457,0.30041847229003904,0.004477706658163024
NeuralNetwork,iron,240,relu,0.1,"(100,)",constant,500,0.9160826594788858,0.9160826594788858,0.9160826594788858,0.9160826594788858,0.9893205107170964,164.47640032768248,34.26395975457405,0.30794105529785154,0.0060034947588843215
NeuralNetwork,iron,240,relu,0.1,"(100,)",constant,600,0.9211740041928721,0.9211740041928721,0.9211740041928721,0.9211740041928721,0.9899318955187135,141.36583776473998,21.278840175727012,0.32254586219787595,0.014501519230529952
NeuralNetwork,iron,240,relu,0.1,"(100,)",constant,700,0.908984725965858,0.908984725965858,0.908984725965858,0.908984725965858,0.9871948855148547,111.69447350502014,18.019582856120216,0.3246915817260742,0.026235286568781425
NeuralNetwork,iron,240,relu,0.1,"(100,)",constant,800,0.9161126085654387,0.9161126085654387,0.9161126085654387,0.9161126085654387,0.9897474225545254,138.48757166862487,29.97063932854482,0.31894865036010744,0.03438815169152517
NeuralNetwork,iron,240,relu,0.1,"(100,)",constant,900,0.9052111410601977,0.9052111410601977,0.9052111410601977,0.9052111410601977,0.987840322260198,109.63914513587952,34.49191158371805,0.3148608684539795,0.02070444126938576
NeuralNetwork,iron,240,relu,0.1,"(100,)",constant,1000,0.9115004492362984,0.9115004492362984,0.9115004492362984,0.9115004492362984,0.9885184184536696,146.23304777145387,47.72445863674295,0.3197177410125732,0.02535317136651673
