model,material,numSamples,cache_size,degree,kernel,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
SupportVectorMachine,iron,120,1000,2,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,222.02955627441406,12.104932945386855,39.450364923477174,2.7746321202815483
SupportVectorMachine,iron,120,1000,2,poly,0.817340521114106,0.817340521114106,0.817340521114106,0.817340521114106,240.50637044906617,5.714727191929365,41.912888050079346,1.0806571183064306
SupportVectorMachine,iron,120,1000,2,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,253.98106861114502,14.589413572960213,65.38607878684998,2.1286489512901676
SupportVectorMachine,iron,120,1000,2,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,685.4383406162262,17.745220503460395,73.75898404121399,1.7607806007113913
SupportVectorMachine,iron,120,1000,3,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,220.39307670593263,10.030434531826549,39.524690341949466,1.350204900517713
SupportVectorMachine,iron,120,1000,3,poly,0.8575022461814914,0.8575022461814914,0.8575022461814914,0.8575022461814914,208.10618867874146,13.983299152303243,36.74474620819092,1.8775984232059442
SupportVectorMachine,iron,120,1000,3,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,255.75049228668212,8.280471247927627,68.42892451286316,3.4033021698841375
SupportVectorMachine,iron,120,1000,3,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,687.8570875644684,12.134163573057744,75.07565541267395,3.020607627892211
SupportVectorMachine,iron,120,1000,4,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,217.8171073436737,6.760274656177194,37.81677980422974,1.337714048889203
SupportVectorMachine,iron,120,1000,4,poly,0.8777478286912249,0.8777478286912249,0.8777478286912249,0.8777478286912249,171.17914366722107,2.1814119691008425,33.36709446907044,0.46130813181064245
SupportVectorMachine,iron,120,1000,4,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,246.3501588344574,6.990076752103265,68.47852768898011,2.751101680004796
SupportVectorMachine,iron,120,1000,4,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,665.2656476974487,9.35240099003619,52.4146614074707,5.32637513507334
SupportVectorMachine,iron,120,1000,5,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,215.8508810520172,6.908718747430759,38.88545160293579,3.054127938965162
SupportVectorMachine,iron,120,1000,5,poly,0.8976040730757712,0.8976040730757712,0.8976040730757712,0.8976040730757712,156.05378565788268,3.6994249164386366,31.30286545753479,0.8104731893740746
SupportVectorMachine,iron,120,1000,5,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,240.09272775650024,8.322254182372252,55.59285283088684,6.823538915049587
SupportVectorMachine,iron,120,1000,5,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,354.6297605037689,15.91695080019858,24.311518239974976,1.1069240633259818
