model,material,numSamples,algorithm,metric,n_neighbors,weights,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
KNearestNeighbors,copper,120,auto,euclidean,12,uniform,0.9955357142857142,0.9955357142857142,0.9955357142857142,0.9955357142857142,0.9998169159255257,0.19721951484680175,0.030885067849629428,23.334081649780273,0.4651690907173754
KNearestNeighbors,copper,120,auto,euclidean,12,distance,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9999732232455785,0.23791923522949218,0.02165937766382543,20.630700016021727,0.17600297359429287
KNearestNeighbors,copper,120,auto,euclidean,15,uniform,0.995267857142857,0.995267857142857,0.995267857142857,0.995267857142857,0.99976008617535,0.17820167541503906,0.03479375547143033,23.798740434646607,0.2474649598235527
KNearestNeighbors,copper,120,auto,euclidean,15,distance,0.9995535714285714,0.9995535714285714,0.9995535714285714,0.9995535714285714,0.9999730418619752,0.1698631763458252,0.04086208870495075,20.843078994750975,0.42717225262226216
KNearestNeighbors,copper,120,auto,euclidean,18,uniform,0.9954464285714286,0.9954464285714286,0.9954464285714286,0.9954464285714286,0.999711033247161,0.20806350708007812,0.016921678942713996,24.199987983703615,0.540095373978327
KNearestNeighbors,copper,120,auto,euclidean,18,distance,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.999972860478372,0.22735948562622071,0.023693755178664747,21.13946714401245,0.3782839630808124
KNearestNeighbors,copper,120,auto,euclidean,21,uniform,0.9947098214285715,0.9947098214285715,0.9947098214285715,0.9947098214285715,0.9996822499366292,0.19569745063781738,0.02935094054324691,24.21420545578003,0.5593918120362874
KNearestNeighbors,copper,120,auto,euclidean,21,distance,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9999990023901825,0.22165155410766602,0.046047022463817366,21.265410375595092,0.14539698335981402
KNearestNeighbors,copper,120,auto,euclidean,24,uniform,0.9939732142857143,0.9939732142857143,0.9939732142857143,0.9939732142857143,0.9996137889628984,0.19181585311889648,0.014132108292139758,24.14029903411865,0.526813648832849
KNearestNeighbors,copper,120,auto,euclidean,24,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999989570442818,0.1901841163635254,0.037413068927138894,21.80237650871277,0.22238965251925658
KNearestNeighbors,copper,120,auto,euclidean,27,uniform,0.9927678571428572,0.9927678571428572,0.9927678571428572,0.9927678571428572,0.999538809515928,0.225998592376709,0.05675488974454562,25.043158435821532,0.8019385380314952
KNearestNeighbors,copper,120,auto,euclidean,27,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999988210065792,0.20578694343566895,0.032805174836711325,22.34895052909851,0.40522483656664005
KNearestNeighbors,copper,120,auto,euclidean,30,uniform,0.9920758928571429,0.9920758928571429,0.9920758928571429,0.9920758928571429,0.9994604971452489,0.19781270027160644,0.04915392086109933,34.03863005638122,5.661164326636634
KNearestNeighbors,copper,120,auto,euclidean,30,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999987983336289,0.22014212608337402,0.020840759254773043,40.67248697280884,3.1071239941517277
