model,material,numSamples,criterion,max_depth,n_estimators,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
RandomForest,copper,120,entropy,201,1,0.9981249999999999,0.9981249999999999,0.9981249999999999,0.9981249999999999,0.9955057224259513,0.24690542221069336,0.022532221001234413,0.31071906089782714,0.021454658615856444
RandomForest,copper,120,entropy,201,101,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.999999421839765,13.843534183502197,0.277225792348342,0.6231610774993896,0.029681247104071395
RandomForest,copper,120,entropy,201,201,0.9999553571428571,0.9999553571428571,0.9999553571428571,0.9999553571428571,0.9999998639622977,26.78070788383484,0.2488206481737407,0.9598034858703614,0.033196558355849046
RandomForest,copper,120,entropy,201,301,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999998186163968,40.82960629463196,0.41112045088995197,1.2868447780609131,0.03871212573695212
RandomForest,copper,120,entropy,201,401,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999998866352481,54.247515726089475,0.43366915544724904,1.5214111328125,0.06160781320650881
RandomForest,copper,120,entropy,201,501,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999999093081984,67.20658750534058,0.24793155256851376,1.8304722785949707,0.04260616637305562
RandomForest,copper,120,entropy,201,601,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999998072799215,80.63450036048889,0.5117508696694577,2.243463659286499,0.1296585346759724
RandomForest,copper,120,entropy,201,701,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999999093081984,94.65399475097657,0.40920747590452666,2.684636354446411,0.09355633490258099
RandomForest,copper,120,entropy,201,801,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999998866352481,108.92104353904725,0.6238422193687565,2.840537405014038,0.05237467433478943
RandomForest,copper,120,entropy,201,901,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999998639622977,121.35548386573791,0.4189834063441157,3.211560344696045,0.12018278723801612
RandomForest,copper,120,entropy,301,1,0.9975892857142856,0.9975892857142856,0.9975892857142856,0.9975892857142856,0.9936024189317323,0.22941455841064454,0.005855273095660846,0.29810276031494143,0.007396477902700232
RandomForest,copper,120,entropy,301,101,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.999999773270496,13.84084701538086,0.2804160458731731,0.6278349876403808,0.03503918478072235
RandomForest,copper,120,entropy,301,201,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999999319811488,27.182774209976195,0.1667246078681216,0.9139271259307862,0.05068875114685924
RandomForest,copper,120,entropy,301,301,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999999093081984,40.750652360916135,0.3945709200141667,1.2428090572357178,0.05287231038161038
RandomForest,copper,120,entropy,301,401,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999998186163968,54.124498558044436,0.21666464308082922,1.633543109893799,0.05170867811253389
RandomForest,copper,120,entropy,301,501,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999998866352481,67.85534653663635,0.5668995355377271,1.826904010772705,0.0706884725131245
RandomForest,copper,120,entropy,301,601,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999997052516448,81.17710628509522,0.28475447147046545,2.2444525718688966,0.057447043438133616
RandomForest,copper,120,entropy,301,701,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999999319811488,94.96854424476624,0.3057374151973258,2.6472015380859375,0.13307547478492346
RandomForest,copper,120,entropy,301,801,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.999999829952872,107.96472887992859,0.7310008339418722,2.7940987586975097,0.027907458926040754
RandomForest,copper,120,entropy,301,901,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999998639622977,122.11615209579467,0.9408225360187573,3.266393852233887,0.20174431145767308
RandomForest,copper,120,entropy,401,1,0.9977678571428571,0.9977678571428571,0.9977678571428571,0.9977678571428571,0.9944649886567231,0.24666862487792968,0.00595826857247589,0.31030049324035647,0.02212253818099122
RandomForest,copper,120,entropy,401,101,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999993538209135,13.799385738372802,0.2789794990920909,0.6805474758148193,0.05995506704389307
RandomForest,copper,120,entropy,401,201,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999998412893472,27.309428215026855,0.2152480975612618,0.9355067729949951,0.040555799118519656
RandomForest,copper,120,entropy,401,301,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999999319811488,40.56593503952026,0.3735206973807172,1.2382019996643066,0.05590759660430908
RandomForest,copper,120,entropy,401,401,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999997505975455,54.47058811187744,0.49357246211967054,1.7302839279174804,0.15965861425205438
RandomForest,copper,120,entropy,401,501,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999776785714285,0.9999999093081984,67.32060427665711,0.5849927101219964,1.930508804321289,0.07658464053494143
